data_pobrania,kod,nazwa,upvotes,mentions,rank,mention_change,source_url
2026-07-22T00:01:27+02:00,GL,Globe Life,17,6,78,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,BA,Boeing,17,6,79,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,TSM,TSMC,12,6,80,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,MA,Mastercard,7,6,81,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,SMA,SmartStop Self Storage REIT,7,5,82,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,LINK,Interlink Electronics,6,5,83,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,FOR,Forestar Group,33,5,84,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,SOFI,SoFi,13,5,85,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,FCF,First Commonwealth Financial Corp,7,5,86,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,SLS,Sellas Life Sciences,12,5,87,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,JUST,Goldman Sachs ETF Trust - Goldman Sachs Just Us Large Cap Equity ETF,13,5,88,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,KORU,Direxion Shares ETF Trust - Direxion Daily South Korea Bull 3X Shares,4,5,89,-3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,ET,Energy Transfer Partners,9,5,90,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,HBM,Hudbay Minerals,28,5,91,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,SO,Southern Company,25,5,92,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,NVO,Novo Nordisk,19,5,93,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,HMR,Heidmar Maritime Holdings,14,4,94,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,OS,OneStream,32,4,95,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,GEV,GE Vernova,17,4,96,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,WAY,Waystar,6,4,97,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,RR,Richtech Robotics,7,4,98,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,PR,Permian Resources,5,4,99,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T00:01:27+02:00,GLP,Global Partners LP,27,4,100,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,MU,Micron Technology,2213,479,1,236,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SPY,SPDR S&P 500 ETF Trust,876,288,2,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,MSFT,Microsoft,3156,164,3,-21,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SPCX,SpaceX,399,149,4,-37,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SNDK,Sandisk,525,119,5,51,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,QQQ,Invesco QQQ ETF,346,117,6,33,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,NBIS,Nebius Group,737,115,7,54,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,NVDA,NVIDIA,235,94,8,30,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SMCI,Supermicro,426,91,9,83,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GOOG,Alphabet (Google),2818,85,10,32,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,RKLB,Rocket Lab USA,187,62,11,19,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,DTE,DTE Energy,160,60,12,-7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,ASTS,AST SpaceMobile,132,56,13,17,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GOOGL,Alphabet (Google),160,54,14,10,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,TSLA,Tesla,638,54,15,-29,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,IBM,IBM,113,45,16,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,NFLX,Netflix,123,44,17,23,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,AMD,AMD,358,44,18,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,ORCL,Oracle,2684,42,19,-30,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,AMZN,Amazon,2644,39,20,25,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,INTC,Intel,62,34,21,15,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,META,Meta Platforms (Facebook),2599,29,22,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,AMC,AMC Entertainment,156,29,23,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,NOW,ServiceNow,69,27,24,17,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,IP,International Paper,208,26,25,18,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,ONDS,Ondas Holdings,64,25,26,14,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,VOO,Vanguard S&P 500 ETF,72,25,27,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,IREN,Iris Energy,70,23,28,-14,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,IT,Gartner,66,23,29,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,EU,enCore Energy,668,22,30,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,AM,Antero Midstream,244,21,31,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,HOOD,Robinhood,388,19,32,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SOXL,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bull 3X Share,41,17,33,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,OKLO,Oklo,48,16,34,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SMH,VanEck Vectors ETF Trust - VanEck Vectors Semiconductor ETF,31,16,35,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,YOU,CLEAR Secure,162,15,36,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,USO,United States Commodity Funds LLC - United States Oil Fund,32,15,37,-12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,CRWV,CoreWeave,41,14,38,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,BULL,Webull,39,13,39,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,IBKR,Interactive Brokers,40,13,40,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,IQ,iQIYI,25,12,41,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GM,General Motors,28,12,42,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,AAPL,Apple,44,12,43,-19,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,UTZ,Utz Brands,48,11,44,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,CC,Chemours,20,11,45,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,API,Agora.io,37,10,46,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,MSTR,MicroStrategy,26,10,47,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,BE,Bloom Energy,30,10,48,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,DELL,Dell,53,10,49,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,MRVL,Marvell Technology Group,134,10,50,-6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,ES,Eversource Energy,12,10,51,-18,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,AVGO,Broadcom,22,10,52,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,LLY,Eli Lilly,21,10,53,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,ASIC,Ategrity Specialty Insurance Company,161,9,54,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,WBD,Warner Bros. Discovery,91,9,55,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,ACHR,Archer Aviation,67,9,56,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,NOK,Nokia,28,9,57,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,LASE,Laser Photonics,25,8,58,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,UP,Wheels Up,34,8,59,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SLS,Sellas Life Sciences,24,8,60,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SOXX,BlackRock Institutional Trust Company N.A. - BTC iShares PHLX Semicond,-7,8,61,-6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GO,Grocery Outlet,21,8,62,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,WEN,Wendy’s Company,10,8,63,-8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,JPM,JPMorgan Chase,40,8,64,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,WDC,Western Digital,15,8,65,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,ALL,Allstate,39,8,66,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,FIG,Figma,12,7,67,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,VIVK,Vivakor,18,7,68,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,RDDT,Reddit,29,7,69,-6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,BATL,Battalion Oil,18,7,70,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,APLD,Applied Blockchain,41,7,71,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,FCF,First Commonwealth Financial Corp,14,7,72,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,PUMP,ProPetro,28,7,73,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,OR,Osisko Gold Royalties,46,7,74,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,TIL,Instil Bio,18,6,75,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GME,GameStop,131,6,76,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,TQQQ,ProShares Trust - ProShares UltraPro QQQ,15,6,77,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,UI,Ubiquiti,10,6,78,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GL,Globe Life,18,6,79,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,BA,Boeing,16,6,80,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,MA,Mastercard,8,6,81,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SMA,SmartStop Self Storage REIT,7,5,82,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GEV,GE Vernova,18,5,83,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SOFI,SoFi,13,5,84,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,JUST,Goldman Sachs ETF Trust - Goldman Sachs Just Us Large Cap Equity ETF,17,5,85,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,KORU,Direxion Shares ETF Trust - Direxion Daily South Korea Bull 3X Shares,3,5,86,-3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,HBM,Hudbay Minerals,31,5,87,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,TPL,Texas Pacific Land Trust,17,5,88,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,PEGA,Pegasystems,14,5,89,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,SO,Southern Company,24,5,90,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,NVO,Novo Nordisk,17,5,91,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,TSM,TSMC,6,5,92,-6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,HMR,Heidmar Maritime Holdings,14,4,93,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,OS,OneStream,33,4,94,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,WAY,Waystar,6,4,95,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,RR,Richtech Robotics,7,4,96,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,LINK,Interlink Electronics,5,4,97,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,PR,Permian Resources,5,4,98,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,GLP,Global Partners LP,31,4,99,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-22T01:07:03+02:00,FOR,Forestar Group,31,4,100,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
