data_pobrania,kod,nazwa,upvotes,mentions,rank,mention_change,source_url
2026-08-28T03:02:50+02:00,TTWO,Take 2 Interactive,28,19,37,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,WDAY,Workday,41,17,38,17,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,MRNA,Moderna,87,17,39,-19,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,VOO,Vanguard S&P 500 ETF,39,17,40,-14,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,VTI,Vanguard Total Stock Market ETF,131,17,41,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,INTC,Intel,30,16,42,-50,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,VT,"Vanguard Group, Inc. - Vanguard Total World Stock ETF",109,16,43,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,ANF,Abercrombie & Fitch,18,16,44,-19,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,YOU,CLEAR Secure,33,15,45,-6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,WMT,Walmart,22,14,46,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,NFLX,Netflix,16,14,47,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,AGI,Alamos Gold,33,14,48,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,VNRX,VolitionRx,25,14,49,14,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,RKLB,Rocket Lab USA,19,13,50,-7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,APLD,Applied Blockchain,26,13,51,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,EU,enCore Energy,26,13,52,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,CRWV,CoreWeave,35,13,53,10,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,IQ,iQIYI,89,12,54,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,VXUS,"Vanguard Group, Inc. - Vanguard Total International Stock ETF",123,12,55,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,AFRM,Affirm,44,12,56,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,BULL,Webull,30,12,57,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,DKS,Dick's Sporting Goods,22,11,58,-35,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,GO,Grocery Outlet,41,11,59,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,EPOW,Sunrise New Energy,21,11,60,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,OKTA,Okta,26,10,61,-10,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,ATR,AptarGroup,19,10,62,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,HOOD,Robinhood,16,10,63,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,WULF,TeraWulf,12,10,64,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,ORCL,Oracle,11,9,65,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,MCD,McDonald,16,9,66,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,ES,Eversource Energy,13,9,67,-7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,HPE,Hewlett Packard Enterprise,20,9,68,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,ET,Energy Transfer Partners,26,9,69,-3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,SOXS,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bear 3X Share,24,9,70,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,IGV,BlackRock Institutional Trust Company N.A. - iShares Expanded Tech-Sof,16,9,71,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,DG,Dollar General,16,8,72,-11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,NKE,Nike,21,8,73,-15,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,ON,ON Semiconductor,138,8,74,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,CC,Chemours,66,8,75,-18,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,AG,First Majestic Silver,14,8,76,-8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,SMH,VanEck Vectors ETF Trust - VanEck Vectors Semiconductor ETF,16,8,77,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,ONDS,Ondas Holdings,11,8,78,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,RR,Richtech Robotics,40,8,79,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,OI,O-I Glass,59,7,80,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,HBM,Hudbay Minerals,89,7,81,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,DC,Dakota Gold,35,7,82,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,LOT,Lotus Technology,23,7,83,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,KEEL,Keel Infrastructure,18,7,84,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,MA,Mastercard,,6,85,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,GM,General Motors,18,6,86,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,GL,Globe Life,18,6,87,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,IP,International Paper,2,6,88,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,JPM,JPMorgan Chase,25,6,89,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,SMCI,Supermicro,11,6,90,-11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,PS,Pluralsight,25,6,91,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,TEAM,Atlassian,13,6,92,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,USO,United States Commodity Funds LLC - United States Oil Fund,13,6,93,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,MAGA,ETF Series Solutions Trust - Point Bridge GOP Stock Tracker ETF,48,6,94,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,IWM,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,10,6,95,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,FCF,First Commonwealth Financial Corp,26,6,96,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,CIA,Citizens Inc,171,6,97,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,PATH,UiPath,10,6,98,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,MP,MP Materials,11,6,99,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-28T03:02:50+02:00,RGTI,Rigetti Computing,7,6,100,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
