data_pobrania,kod,nazwa,upvotes,mentions,rank,mention_change,source_url
2026-07-07T00:01:22+02:00,HOOD,Robinhood,74,34,19,27,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,IP,International Paper,291,31,20,27,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,AVGO,Broadcom,123,25,21,17,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,NOW,ServiceNow,53,25,22,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,RIVN,Rivian,71,25,23,24,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,GOOG,Alphabet (Google),37,24,24,10,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,NFLX,Netflix,55,23,25,18,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,IWM,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,33,23,26,22,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,IT,Gartner,32,21,27,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,IREN,Iris Energy,55,21,28,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,AM,Antero Midstream,78,20,29,18,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,ALL,Allstate,67,19,30,13,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,WDC,Western Digital,117,18,31,14,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SOXL,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bull 3X Share,66,18,32,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,ORCL,Oracle,54,17,33,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,YOU,CLEAR Secure,73,17,34,16,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,ONDS,Ondas Holdings,43,17,35,14,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,RR,Richtech Robotics,92,16,36,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,MRVL,Marvell Technology Group,61,14,37,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,AMZN,Amazon,67,13,38,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,ES,Eversource Energy,119,13,39,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,XOM,Exxon Mobil,672,13,40,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,IBKR,Interactive Brokers,38,13,41,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,VOO,Vanguard S&P 500 ETF,56,13,42,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SMCI,Supermicro,27,12,43,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,IQ,iQIYI,28,12,44,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,UI,Ubiquiti,28,12,45,10,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,BE,Bloom Energy,36,12,46,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,UP,Wheels Up,42,12,47,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,DC,Dakota Gold,69,12,48,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,EU,enCore Energy,64,12,49,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,LUCY,Innovative Eyewear,4,11,50,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,INTC,Intel,31,10,51,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,HBM,Hudbay Minerals,21,10,52,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SMH,VanEck Vectors ETF Trust - VanEck Vectors Semiconductor ETF,20,10,53,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SOXS,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bear 3X Share,28,10,54,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SLS,Sellas Life Sciences,32,10,55,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,OPEN,Opendoor,30,10,56,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SG,Sweetgreen,382,10,57,10,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,WULF,TeraWulf,436,10,58,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,APLD,Applied Blockchain,40,9,59,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,CRWV,CoreWeave,19,9,60,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SO,Southern Company,72,8,61,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,JACK,Jack in the Box,21,8,62,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,OG,Onion Global,433,8,63,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,LINK,Interlink Electronics,11,8,64,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,ELAB,Elevai Labs,10,8,65,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,CAT,Caterpillar,15,7,66,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,RMD,ResMed,12,7,67,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,GRPN,Groupon,43,7,68,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,DEI,Douglas Emmett,15,7,69,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,BB,BlackBerry,12,7,70,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SOXX,BlackRock Institutional Trust Company N.A. - BTC iShares PHLX Semicond,4,7,71,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,VTI,Vanguard Total Stock Market ETF,43,7,72,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,GOOGL,Alphabet (Google),19,7,73,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,AAOI,Applied Optoelectronics,19,7,74,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,IBM,IBM,14,6,75,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,GM,General Motors,32,6,76,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,CC,Chemours,12,6,77,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,ET,Energy Transfer Partners,18,6,78,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,VT,"Vanguard Group, Inc. - Vanguard Total World Stock ETF",21,6,79,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,SLV,iShares Silver Trust,12,6,80,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,AZZ,AZZ,11,6,81,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,MP,MP Materials,538,6,82,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,PR,Permian Resources,3,6,83,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,DJT,Trump Media & Technology Group,38,6,84,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,DOW,Dow,22,5,85,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,STX,Seagate Technology,85,5,86,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,LITE,Lumentum,9,5,87,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,WD,Walker & Dunlop,17,5,88,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,OR,Osisko Gold Royalties,10,5,89,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,DS,Drive Shack,20,5,90,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,PLTR,Palantir,12,5,91,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,KORU,Direxion Shares ETF Trust - Direxion Daily South Korea Bull 3X Shares,11,5,92,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,EWY,BlackRock Institutional Trust Company N.A. - iShares MSCI South Korea,46,5,93,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,VXUS,"Vanguard Group, Inc. - Vanguard Total International Stock ETF",5,5,94,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,TQQQ,ProShares Trust - ProShares UltraPro QQQ,14,5,95,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,CXAI,CXApp,23,5,96,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,OKLO,Oklo,9,5,97,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,BMNR,Bitmine Immersion Technologies,9,5,98,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,JNJ,Johnson & Johnson,12,4,99,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-07T00:01:22+02:00,MA,Mastercard,25,4,100,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
