data_pobrania,kod,nazwa,upvotes,mentions,rank,mention_change,source_url
2026-08-29T00:42:37+02:00,SOXX,BlackRock Institutional Trust Company N.A. - BTC iShares PHLX Semicond,38,6,78,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,USO,United States Commodity Funds LLC - United States Oil Fund,10,6,79,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,AGI,Alamos Gold,12,6,80,-12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,PANW,Palo Alto Networks,8,6,81,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,NFLX,Netflix,11,6,82,-8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,INFQ,Infleqtion,13,5,83,-12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,ASIC,Ategrity Specialty Insurance Company,25,5,84,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,UMAC,Unusual Machines,7,5,85,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,EPOW,Sunrise New Energy,9,5,86,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,PATH,UiPath,9,5,87,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,OPEN,Opendoor,22,5,88,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,PUMP,ProPetro,26,5,89,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,EVER,EverQuote,15,5,90,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,IWM,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,12,5,91,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,VTI,Vanguard Total Stock Market ETF,8,5,92,-12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,IBKR,Interactive Brokers,9,5,93,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,DELL,Dell,19,5,94,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,LITE,Lumentum,8,5,95,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,SMCI,Supermicro,17,5,96,-4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,MA,Mastercard,9,5,97,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,CAST,"FreeCast, Inc.",7,4,98,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,AAOI,Applied Optoelectronics,7,4,99,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-08-29T00:42:37+02:00,DAY,Dayforce,19,4,100,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
