data_pobrania,kod,nazwa,upvotes,mentions,rank,mention_change,source_url
2026-07-30T00:12:16+02:00,AMZN,Amazon,164,42,22,-11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ASTS,AST SpaceMobile,197,41,23,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,VRT,Vertiv Holdings,96,39,24,38,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,BE,Bloom Energy,93,39,25,-39,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,AM,Antero Midstream,97,37,26,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,GOOGL,Alphabet (Google),113,37,27,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,YOU,CLEAR Secure,91,35,28,19,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ES,Eversource Energy,79,33,29,19,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,HBM,Hudbay Minerals,487,33,30,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,USO,United States Commodity Funds LLC - United States Oil Fund,46,26,31,13,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SOXS,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bear 3X Share,43,26,32,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,RDDT,Reddit,55,26,33,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,STX,Seagate Technology,50,25,34,-76,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,KORU,Direxion Shares ETF Trust - Direxion Daily South Korea Bull 3X Shares,92,25,35,15,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ARM,Arm Holdings,49,25,36,13,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,IBM,IBM,48,23,37,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,MRVL,Marvell Technology Group,91,23,38,-9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,TLT,BlackRock Institutional Trust Company N.A. - BTC iShares 20+ Year Trea,52,23,39,22,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,INTC,Intel,26,22,40,-9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SMH,VanEck Vectors ETF Trust - VanEck Vectors Semiconductor ETF,45,21,41,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,VTI,Vanguard Total Stock Market ETF,40,21,42,15,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,TQQQ,ProShares Trust - ProShares UltraPro QQQ,47,21,43,18,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,KO,Coca-Cola,760,20,44,-12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ASML,ASML,51,20,45,-23,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,NFLX,Netflix,50,19,46,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ALL,Allstate,135,19,47,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,JPM,JPMorgan Chase,1048,19,48,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SOXX,BlackRock Institutional Trust Company N.A. - BTC iShares PHLX Semicond,36,19,49,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,UP,Wheels Up,114,19,50,15,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SSD,Simpson Manufacturing Company,181,17,51,12,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SCHD,Schwab Strategic Trust - CSIM Schwab US Dividend Equity ETF,31,17,52,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ADBE,Adobe,24,16,53,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,QCOM,QUALCOMM,47,16,54,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,WDC,Western Digital,33,16,55,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,FCF,First Commonwealth Financial Corp,43,16,56,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,KW,Kennedy Wilson,136,16,57,13,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,CRWV,CoreWeave,29,16,58,-1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,EWY,BlackRock Institutional Trust Company N.A. - iShares MSCI South Korea,23,15,59,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,LRCX,Lam Research,23,14,60,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,CRM,Salesforce,70,14,61,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,VRRM,Verra Mobility,45,14,62,13,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ON,ON Semiconductor,69,14,63,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ET,Energy Transfer Partners,48,14,64,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ORCL,Oracle,41,13,65,-13,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,VT,"Vanguard Group, Inc. - Vanguard Total World Stock ETF",41,13,66,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,GOAT,VanEck Vectors ETF Trust - VanEck Vectors Morningstar Global Wide Moat,537,13,67,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,IREN,Iris Energy,30,13,68,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,WEN,Wendy’s Company,26,12,69,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,TSM,TSMC,39,11,70,-9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,CAT,Caterpillar,26,11,71,3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,TASK,TaskUs,48,11,72,11,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,EU,enCore Energy,44,11,73,-5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,LINK,Interlink Electronics,27,11,74,-2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SO,Southern Company,130,10,75,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,CVNA,Carvana,26,10,76,9,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,MSTR,MicroStrategy,36,10,77,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,PLTR,Palantir,26,9,78,-27,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,FPE,First Trust Exchange-Traded Fund III - First Trust Preferred Securitie,24,9,79,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,GLD,SSgA SPDR Gold Shares,21,9,80,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,GME,GameStop,60,9,81,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,CXAI,CXApp,22,9,82,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,OKLO,Oklo,21,9,83,4,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,WMT,Walmart,16,8,84,-3,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SBUX,Starbucks,17,8,85,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,UPS,United Parcel Service,10,8,86,-13,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,WH,Wyndham Hotels & Resorts,61,8,87,7,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,IQ,iQIYI,497,8,88,1,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,CUT,Invesco Capital Management LLC - Invesco MSCI Global Timber ETF,25,8,89,8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,AMC,AMC Entertainment,48,8,90,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,API,Agora.io,40,8,91,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,MA,Mastercard,50,7,92,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SAP,SAP,56,7,93,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,AVGO,Broadcom,17,7,94,0,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,ICE,Intercontinental Exchange,20,7,95,6,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,PEG,PSEG,10,7,96,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,OR,Osisko Gold Royalties,14,7,97,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,AGI,Alamos Gold,44,7,98,-8,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,IWM,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,17,7,99,2,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
2026-07-30T00:12:16+02:00,SPMO,Invesco Capital Management LLC - Invesco S&P 500 Momentum ETF,49,7,100,5,https://feargreedmeter.com/top-100-most-popular-meme-stocks-today
